disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2020,4/11/2020,3/23/2020,self,MRK,"Merck & Company, Inc. Common Stock",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,MSFT,Microsoft Corporation,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,MAA,"Mid-America Apartment Communities, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,NNN,National Retail Properties,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,NEE,"NextEra Energy, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,PAYX,"Paychex, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,PEP,"Pepsico, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/17/2020,self,PNC,"PNC Financial Services Group, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,PG,Procter & Gamble Company,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,PLD,"ProLogis, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/13/2020,self,PRU,"Prudential Financial, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,PHM,"Pultegroup, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/16/2020,self,SYY,Sysco Corporation,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,TMO,Thermo Fisher Scientific Inc,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,TMUS,"T-Mobile US, Inc.",sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,TT,Trane Technologies plc,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/17/2020,self,UNP,Union Pacific Corporation,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,UNH,UnitedHealth Group Incorporated Common Stock,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,VZ,Verizon Communications Inc.,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,V,Visa Inc.,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,WPC,W. P. Carey Inc. REIT,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,WMT,Walmart Inc.,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,DIS,Walt Disney Company,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,XEL,Xcel Energy Inc.,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,4/11/2020,3/23/2020,self,ZTS,Zoetis Inc. Class A,sale_full,"$1,001 - $15,000",Hon. Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,FALSE
2020,11/24/2020,10/20/2020,dependent,EMR,EMERSON ELEC CO COM,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,SLV,ISHARES SILVER TR ISHARES,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,IAU,ISHARES GOLD TR ISHARES,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,IEMG,ISHARES INC CORE MSCI EMERGIN,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,SPDW,SPDR INDEX SHS FDS SPDR PORT,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,MDYG,SPDR SER TR S&P 400 MID CAP G,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,MDYV,SPDR SER TR S&P 400 MID CAP VA,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,XHB,SPDR SER TR S&P HOMEBUILDERS,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,XLB,SELECT SECTOR SPDR TR MATLS,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,XLI,SELECT SECTOR SPDR TR INDL,purchase,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,XLK,SELECT SECTOR SPDR TR TECHNO,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/22/2020,joint,XLC,SELECT SECTOR SPDR TR COMMUN,sale_full,"$1,001 - $15,000","Hon. Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217737.pdf,FALSE
2020,11/24/2020,10/28/2020,,AXP,American Express Company,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/21/2020,,BSX,Boston Scientific Corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,11/11/2020,,ETN,"Eaton Corporation, PLC Ordinary Shares",sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/28/2020,,EOG,"EOG Resources, Inc.",sale_full,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/29/2020,,HXL,Hexcel Corporation,sale_full,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/27/2020,,HXL,Hexcel Corporation,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/21/2020,,NOC,Northrop Grumman Corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/28/2020,,PXD,Pioneer Natural Resources Company,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,11/4/2020,,TMO,Thermo Fisher Scientific Inc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,11/24/2020,10/28/2020,,USB,U.S. Bancorp,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017716.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,ACN,Accenture plc Class A Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,GOOG,Alphabet Inc. - Class C Capital Stock,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,AMZN,"Amazon.com, Inc.",sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,AAPL,Apple Inc.,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/10/2020,joint,ASML,ASML Holding N.V. - New York Registry Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,BRK.B,Berkshire Hathaway Inc. New,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/1/2020,joint,--,Bexar Cnty Tex Health 6.2% 07/01/45,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/2/2020,joint,TDDXX,BLF FedFund,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/1/2020,joint,TDDXX,BLF FedFund,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/10/2020,joint,TDDXX,BLF FedFund,sale_full,"$50,001 - $100,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/27/2020,joint,TDDXX,BLF FedFund,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,TDDXX,BLF FedFund,sale_full,"$1,000,001 - $5,000,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,C,"Citigroup, Inc.",sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/10/2020,joint,CME,CME Group Inc. - Class A,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,CGNX,Cognex Corporation,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,CYRX,"CryoPort, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,DAIUF,Daifuku Co Ltd Ordinary Shares,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,--,District of Columbia 4.00% 04-01- 32,sale_full,"$50,001 - $100,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,--,District of Columbia 4.00% 06-01- 35,sale_full,"$50,001 - $100,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,ECL,Ecolab Inc.,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,EL,"Estee Lauder Companies, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,FANUF,Fanuc Limited Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,GS,"Goldman Sachs Group, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,GH,"Guardant Health, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,ILMN,"Illumina, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/27/2020,joint,PI,"Impinj, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/10/2020,joint,NTLA,"Intellia Therapeutics, Inc.",purchase,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,ISRG,"Intuitive Surgical, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,IAU,Ishares gold Trust,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,LDNXF,London Stock Exchange Group plc Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,LVMHF,LVMH Moet Hennessy Louis Vuitton Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,MSFT,Microsoft Corporation,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,MSCI,MSCI Inc,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NDAQ,"Nasdaq, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NEE,"NextEra Energy, Inc.",sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NKE,"Nike, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NVS,Novartis AG,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,NVDA,NVIDIA Corporation,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,PEP,"Pepsico, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/10/2020,joint,REGN,"Regeneron Pharmaceuticals, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,RHHBF,Roche Holdings AG Basel Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,ROP,"Roper Technologies, Inc.",sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,SPLK,Splunk Inc.,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,SQ,"Square, Inc. Class A",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,TGT,Target Corporation,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,TDOC,"Teladoc Health, Inc.",sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,TRNO,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,TJX,"TJX Companies, Inc.",sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,UNH,UnitedHealth Group Incorporated Common Stock,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,VZ,Verizon Communications Inc.,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,V,Visa Inc.,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/14/2020,joint,DIS,Walt Disney Company,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017058.pdf,FALSE
2020,8/9/2020,7/30/2020,,TFC,Truist Financial Corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017129.pdf,FALSE
2020,8/9/2020,7/21/2020,,--,Viacom Inc Var Rt 02/28/2057 dtd 02/28/2017,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017129.pdf,FALSE
2020,6/14/2020,5/13/2020,joint,--,Charleston CNTY S C Sch Dist 4.00% Due 05/13/20,sale_full,"$250,001 - $500,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/18/2020,joint,--,Maryland ST go ST Local Facs 5.00% Due 03/15/2027,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/21/2020,joint,--,Maryland ST go ST Local Facs 5.00% Due 03/15/2027,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/21/2020,joint,--,Massachusetts ST gO Rans 4.00% Due 05/21/2020,sale_full,"$250,001 - $500,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/1/2020,joint,--,MNTGRY CN MD 5.00% Due 10/01/2025,purchase,"$15,001 - $50,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/20/2020,joint,--,New Jersey ST HSG & MTG Fin Agy .75% Due 05/01/23,purchase,"$250,001 - $500,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
2020,6/14/2020,5/19/2020,joint,--,New York ST Dorm Auth ST Pers Income,purchase,"$1,001 - $15,000",Hon. Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016710.pdf,FALSE
