transaction_date,ticker,asset_description,type,amount,name,disclosure_date,chamber,first_name,last_name,party,birthday,gender,represents
2020-04-17,PEP,"Pepsico, Inc.",sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,CVX,Chevron Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,KO,Coca-Cola Company,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,XOM,Exxon Mobil Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,FHN,First Horizon National Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,SNE,Sony Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-04-17,DIS,Walt Disney Company,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,BRK.B,Berkshire Hathaway Inc. New,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,CVX,Chevron Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,KO,Coca-Cola Company,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,FHN,First Horizon National Corporation,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,PEAK,"Healthpeak Properties, Inc.",sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,SLB,Schlumberger N.V.,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-05-07,DIS,Walt Disney Company,sale_full,15000,Steve Cohen,2020-05-22,house,,,Democrat,1949-05-24,M,TN09
2020-07-22,AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,purchase,100000,Greg Gianforte,2020-07-27,house,,,Republican,1961-04-17,M,MT00
2020-07-22,VEEV,Veeva Systems Inc. Class A,sale_full,250000,Greg Gianforte,2020-07-27,house,,,Republican,1961-04-17,M,MT00
2020-12-01,AM,Antero Midstream Corporation,purchase,250000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,ET,Energy Transfer LP Common Units,purchase,50000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,GMLP,Golar LNG Partners LP - Common Units Representing Limited Partnership,sale_full,100000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,GMLP,Golar LNG Partners LP - Common Units Representing Limited Partnership,sale_full,100000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,purchase,50000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,purchase,50000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,SHLX,"Shell Midstream Partners, L.P. Common Units Representing Limited Partner Interests",purchase,250000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,250000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,USDP,USD Partners LP Common Units representing limited partner interest,sale_full,250000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-12-01,USDP,USD Partners LP Common Units representing limited partner interest,sale_full,50000,Mark Green,2020-12-12,house,,,Republican,1964-11-08,M,TN07
2020-09-01,BRK.B,Berkshire Hathaway Inc. New,purchase,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-01,GILD,"Gilead Sciences, Inc.",sale_partial,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-23,MSFT,Microsoft Corporation,sale_partial,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-14,MSFT,Microsoft Corporation,sale_partial,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-03,NVDA,NVIDIA Corporation,purchase,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-01,PFE,"Pfizer, Inc.",sale_partial,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-18,SQ,"Square, Inc. Class A",purchase,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-09-01,VZ,Verizon Communications Inc.,sale_partial,15000,Ed Perlmutter,2020-11-11,house,,,Democrat,1953-05-01,M,CO07
2020-10-01,MU,"Micron Technology, Inc.",purchase,15000,Dean Phillips,2020-11-11,house,,,Democrat,1969-01-20,M,MN03
2020-10-02,MU,"Micron Technology, Inc.",purchase,15000,Dean Phillips,2020-11-11,house,,,Democrat,1969-01-20,M,MN03
2020-10-30,MU,"Micron Technology, Inc.",purchase,15000,Dean Phillips,2020-11-11,house,,,Democrat,1969-01-20,M,MN03
2020-02-06,SNV,Synovus Financial Corp.,purchase,15000,W. Greg Steube,2020-04-24,house,,,Republican,1978-05-19,M,FL17
2022-06-29,MO,Altria Group Inc,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-13,AAM$A,Apollo Asset Managment Inc 6.375% Series A Preferred Stock,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-14,T,AT&T Inc,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-30,BTI,British American Tobacco Industries plc ADR,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-13,BTI,British American Tobacco Industries plc ADR,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-03,COF-CD,Capital One Bank 3.25% CD,purchase,100000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-15,CWEN.A,Clearway Energy Inc Class A,sale_full,100000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-16,CWEN.A,Clearway Energy Inc Class A,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-22,CWEN.A,Clearway Energy Inc Class A,sale_full,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-17,DUK,Duke Energy Corporation Depositary Shares ech representing 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-23,EPD,Enterprise Products Partners LP,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-23,XOM,Exxon Mobil Corporation,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-13,XOM,Exxon Mobil Corporation,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-13,GPP,Green Plains Partners LP - Common Units,sale_full,50000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-10,KNOP,KNOT Offshore Partners LP Unites rep Limited Partner Interests,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-15,MMP,Magellan Midstream partners LP Limiter Partnership,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-22,MFC,Manulife Financial Corporation,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-28,NHI,National Health Investors Inc,purchase,50000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-23,PAA,Plains All American Pipeline LP Common units rep limited partner interests,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-17,RIO,Rio Tinto Plc,sale_full,100000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-22,SWPPX,Schwab S&P 500 INDEX,sale_full,250000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-10,SIRE,Siscam Resources LP Common Units representing limited partner interests,purchase,15000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-03,TTE,TotalEnergies SE,sale_full,100000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2022-06-03,USDP,USD Partners LP Common Units representing limited partner interests,purchase,50000,Virginia Foxx,2022-07-05,house,,,Republican,1943-06-29,F,NC05
2021-07-08,ORCL,Oracle Corp 2.8% Due 07/08/2021,sale_full,50000,Earl Blumenauer,2021-08-02,house,,,Democrat,1948-08-16,M,OR03
2021-07-12,MO,Altria Group Inc,purchase,15000,Virginia Foxx,2021-08-02,house,,,Republican,1943-06-29,F,NC05
2021-07-09,GSK,GlaxoSmithKline PLC,purchase,15000,Virginia Foxx,2021-08-02,house,,,Republican,1943-06-29,F,NC05
2021-07-12,OLP,One Liberty Properties Inc,purchase,15000,Virginia Foxx,2021-08-02,house,,,Republican,1943-06-29,F,NC05
2021-07-01,PPL,PPL Corporation,purchase,15000,Virginia Foxx,2021-08-02,house,,,Republican,1943-06-29,F,NC05
2020-01-03,CVI,CVR Energy Inc.,purchase,15000,Virginia Foxx,2020-02-03,house,,,Republican,1943-06-29,F,NC05
2020-01-10,GSK,GlaxoSmithKline PLC,purchase,15000,Virginia Foxx,2020-02-03,house,,,Republican,1943-06-29,F,NC05
2020-01-08,OLP,"One Liberty Properties, Inc.",purchase,15000,Virginia Foxx,2020-02-03,house,,,Republican,1943-06-29,F,NC05
2020-01-03,PPL,PPL Corporation,purchase,15000,Virginia Foxx,2020-02-03,house,,,Republican,1943-06-29,F,NC05
2020-01-08,AM,Antero Midstream Corporation,sale_full,50000,Brian Mast,2020-02-03,house,,,Republican,1980-07-10,M,FL18
2020-01-21,UBER,"Uber Technologies, Inc.",sale_full,15000,Brian Mast,2020-02-03,house,,,Republican,1980-07-10,M,FL18
2021-10-18,MSFT,Microsoft Corporation,sale_partial,25000000,Suzan K. DelBene,2021-10-29,house,,,Democrat,1962-02-17,F,WA01
2021-10-05,MRK,Merck & Company,sale_full,15000,Gus M. Bilirakis,2021-10-29,house,,,Republican,1963-02-08,M,FL12
2022-02-22,ACN,Accenture plc Class A ordinary shares,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-02,BLK,BlackRock Inc,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-08,IAA,IAA Inc,sale_full,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-02-22,KMB,Kimberly-Clark Corporation,sale_full,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-02-21,KMB,Kimberly-Clark Corporation,sale_partial,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-09,MAR,Marriott International - Class A,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-02,MCK,McKesson Corporation,sale_partial,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-08,MCK,McKesson Corporation,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-02-22,MDT,Medtronic plc Ordinary Shares,sale_full,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-09,NOC,Northrop Grumman Corporation,sale_partial,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-02-22,PFE,Pfizer Inc,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-08,SEDG,SolarEdge Technologies Inc,sale_partial,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-09,SO,Southern Company,sale_partial,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-09,TXN,Texas Instruments Incorporated,purchase,15000,Lois Frankel,2022-04-06,house,,,Democrat,1948-05-16,F,FL21
2022-03-09,UBS,UBS Group AG Registered Ordinary Shares,sale_partial,250000,Mikie Sherrill,2022-04-06,house,,,Democrat,1972-01-19,F,NJ11
2022-05-10,DHR,Danaher Corporation,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-10,DHR,Danaher Corporation,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-10,DHR,Danaher Corporation,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-04,JNJ,Johnson & Johnson,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-04,JNJ,Johnson & Johnson,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-04,JNJ,Johnson & Johnson,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-12,JPM,JP Morgan Chase & Co,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-12,JPM,JP Morgan Chase & Co,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-12,JPM,JP Morgan Chase & Co,sale_full,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-25,KKR,KKR & Company Inc 6% MCONV PFD 6%,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-25,KKR,KKR & Company Inc 6% MCONV PFD 6%,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-25,KKR,KKR & Company Inc 6% MCONV PFD 6%,purchase,15000,Cindy Axne,2022-06-03,house,,,Democrat,1965-04-20,F,IA03
2022-05-23,SYK,Stryker Corporation - CALL option strike $250 expires 06/17/2022,sale_partial,15000,Michael C. Burgess,2022-06-03,house,,,Republican,1950-12-23,M,TX26
2022-05-24,SYK,Stryker Corporation - CALL option strike $250 expires 06/17/2022,sale_partial,15000,Michael C. Burgess,2022-06-03,house,,,Republican,1950-12-23,M,TX26
2022-05-31,HON,Honeywell International Inc,sale_full,50000,Ron Estes,2022-06-03,house,,,Republican,1956-07-19,M,KS04
2022-05-13,AAPL,Apple Inc - 100 Call options strike of $80 expires 3/17/23,purchase,1000000,Nancy Pelosi,2022-06-03,house,,,Democrat,1940-03-26,F,CA12
2022-05-24,AAPL,Apple Inc - 50 Call options strike of $80 expires 6/16/23,purchase,500000,Nancy Pelosi,2022-06-03,house,,,Democrat,1940-03-26,F,CA12
2022-05-24,MSFT,Microsoft Corporation - 10 Call options strike of $180 expires 6/16/23,purchase,100000,Nancy Pelosi,2022-06-03,house,,,Democrat,1940-03-26,F,CA12
2022-05-24,MSFT,Microsoft Corporation - 40 Call options strike of $180 expires 6/16/23,purchase,500000,Nancy Pelosi,2022-06-03,house,,,Democrat,1940-03-26,F,CA12
2020-06-19,HD,"Home Depot, Inc.",purchase,15000,Lloyd Doggett,2020-07-06,house,,,Democrat,1946-10-06,M,TX35
2020-06-11,IBM,International Business Machines Corporation,purchase,15000,Lloyd Doggett,2020-07-06,house,,,Democrat,1946-10-06,M,TX35
2020-06-15,PPG,"PPG Industries, Inc.",purchase,15000,Lloyd Doggett,2020-07-06,house,,,Democrat,1946-10-06,M,TX35
2020-06-10,AM,Antero Midstream Corporation,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,AM,Antero Midstream Corporation,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,AM,Antero Midstream Corporation,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,AROC,"Archrock, Inc.",purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,CEQP,Crestwood Equity Partners LP,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,CAPL,CrossAmerica Partners LP Common Units Representing Limited Partner Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,DCP,"DCP Midstream, LP Common Units",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,DCP,"DCP Midstream, LP Common Units",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ENBL,"Enable Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ENBL,"Enable Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ENBL,"Enable Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ET,Energy Transfer LP Common Units,purchase,250000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,ET,Energy Transfer LP Common Units,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ENLC,"Enlink Midstream, LLC Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,ENLC,"Enlink Midstream, LLC Common Units Representing Limited Partner Interests",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GEL,"Genesis Energy, L.P. Common Units",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GLP,Global Partners LP Global Partners LP Common Units Representing Limited Partner Interests,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GLP,Global Partners LP Global Partners LP Common Units Representing Limited Partner Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,GMLP,Golar LNG Partners LP - Common Units Representing Limited Partnership,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,GMLP,Golar LNG Partners LP - Common Units Representing Limited Partnership,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-05-26,AMZA,InfraCap MLP,sale_full,500000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,MPLX,MPLX LP Common Units Representing Limited Partner Interests,purchase,250000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,MPLX,MPLX LP Common Units Representing Limited Partner Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,MPLX,MPLX LP Common Units Representing Limited Partner Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SPH,"Suburban Propane Partners, L.P.",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,SPH,"Suburban Propane Partners, L.P.",purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SPH,"Suburban Propane Partners, L.P.",purchase,100000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SMLP,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,SMLP,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-11,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,50000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,250000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-06-10,USDP,USD Partners LP Common Units Representing Limited Partner Interest,purchase,15000,Mark Green,2020-07-06,house,,,Republican,1964-11-08,M,TN07
2020-02-20,ABT,Abbott Laboratories,sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,ACN,Accenture plc Class A Ordinary Shares,sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,APD,"Air Products and Chemicals, Inc.",sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,ARE,"Alexandria Real Estate Equities, Inc.",sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_full,50000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,GOOGL,Alphabet Inc. - Class A,sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
2020-02-20,GOOG,Alphabet Inc. - Class C Capital Stock,sale_full,15000,Mikie Sherrill,2020-04-05,house,,,Democrat,1972-01-19,F,NJ11
