,last_name,first_name,middle_name,suffix,full_name,birthday,gender,type,state,party,district
11802,Ayotte,Kelly,,,Kelly Ayotte,1968-06-27,F,sen,NH,Republican,
11803,Boxer,Barbara,,,Barbara Boxer,1940-11-11,F,sen,CA,Democrat,
11804,Coats,Daniel,Ray,,Daniel Coats,1943-05-16,M,sen,IN,Republican,
11805,Kirk,Mark,Steven,,Mark Kirk,1959-09-15,M,sen,IL,Republican,
11806,Mikulski,Barbara,A.,,Barbara A. Mikulski,1936-07-20,F,sen,MD,Democrat,
11807,Reid,Harry,M.,,Harry Reid,1939-12-02,M,sen,NV,Democrat,
11808,Vitter,David,,,David Vitter,1961-05-03,M,sen,LA,Republican,
11809,Benishek,Dan,,,Dan Benishek,1952-04-20,M,rep,MI,Republican,1.0
11810,Boustany,Charles,W.,Jr.,Charles W. Boustany Jr.,1956-02-21,M,rep,LA,Republican,3.0
11811,Brown,Corrine,,,Corrine Brown,1946-11-11,F,rep,FL,Democrat,5.0
11812,Capps,Lois,,,Lois Capps,1938-01-10,F,rep,CA,Democrat,24.0
11813,Carney,John,C.,,John C. Carney Jr.,1956-05-20,M,rep,DE,Democrat,0.0
11814,Crenshaw,Ander,,,Ander Crenshaw,1944-09-01,M,rep,FL,Republican,4.0
11815,Edwards,Donna,F.,,Donna F. Edwards,1958-06-28,F,rep,MD,Democrat,4.0
11816,Ellmers,Renee,L.,,Renee L. Ellmers,1964-02-09,F,rep,NC,Republican,2.0
11817,Farr,Sam,,,Sam Farr,1941-07-04,M,rep,CA,Democrat,20.0
11818,Fincher,Stephen,Lee,,Stephen Lee Fincher,1973-02-07,M,rep,TN,Republican,8.0
11819,Fitzpatrick,Michael,G.,,Michael G. Fitzpatrick,1963-06-28,M,rep,PA,Republican,8.0
11820,Fleming,John,,,John Fleming,1951-07-05,M,rep,LA,Republican,4.0
11821,Forbes,J.,Randy,,J. Randy Forbes,1952-02-17,M,rep,VA,Republican,4.0
11822,Garrett,Scott,,,Scott Garrett,1959-07-09,M,rep,NJ,Republican,5.0
11823,Gibson,Christopher,P.,,Christopher P. Gibson,1964-05-13,M,rep,NY,Republican,19.0
11824,Hanna,Richard,L.,,Richard L. Hanna,1951-01-25,M,rep,NY,Republican,22.0
11825,Heck,Joseph,J.,,Joseph J. Heck,1961-10-30,M,rep,NV,Republican,3.0
11826,Hinojosa,Rubén,E.,,Rubén Hinojosa,1940-08-20,M,rep,TX,Democrat,15.0
11827,Honda,Michael,M.,,Michael M. Honda,1941-06-27,M,rep,CA,Democrat,17.0
11828,Huelskamp,Tim,,,Tim Huelskamp,1968-11-11,M,rep,KS,Republican,1.0
11829,Hurt,Robert,,,Robert Hurt,1969-06-16,M,rep,VA,Republican,5.0
11830,Israel,Steve,J.,,Steve Israel,1958-05-30,M,rep,NY,Democrat,3.0
11831,Kline,John,Paul,,John Kline,1947-09-06,M,rep,MN,Republican,2.0
11832,McDermott,Jim,A.,,Jim McDermott,1936-12-28,M,rep,WA,Democrat,7.0
11833,Mica,John,L.,,John L. Mica,1943-01-27,M,rep,FL,Republican,7.0
11834,Miller,Jeff,,,Jeff Miller,1959-06-27,M,rep,FL,Republican,1.0
11835,Neugebauer,Randy,,,Randy Neugebauer,1949-12-24,M,rep,TX,Republican,19.0
11836,Nugent,Richard,B.,,Richard B. Nugent,1951-05-26,M,rep,FL,Republican,11.0
11837,Pierluisi,Pedro,R.,,Pedro R. Pierluisi,1959-04-26,M,rep,PR,Democrat,0.0
11838,Pitts,Joseph,R.,,Joseph R. Pitts,1939-10-10,M,rep,PA,Republican,16.0
11839,Rangel,Charles,B.,,Charles B. Rangel,1930-06-11,M,rep,NY,Democrat,13.0
11840,Ribble,Reid,J.,,Reid J. Ribble,1956-04-05,M,rep,WI,Republican,8.0
11841,Rigell,Edward,Scott,,E. Scott Rigell,1960-05-28,M,rep,VA,Republican,2.0
11842,Sanchez,Loretta,B.,,Loretta Sanchez,1960-01-07,F,rep,CA,Democrat,46.0
11843,Stutzman,Marlin,A.,,Marlin A. Stutzman,1976-08-31,M,rep,IN,Republican,3.0
11844,Westmoreland,Lynn,A.,,Lynn A. Westmoreland,1950-04-02,M,rep,GA,Republican,3.0
11845,Salmon,Matt,,,Matt Salmon,1958-01-21,M,rep,AZ,Republican,5.0
11846,Grayson,Alan,,,Alan Grayson,1958-03-13,M,rep,FL,Democrat,9.0
11847,Murphy,Patrick,,,Patrick Murphy,1983-03-30,M,rep,FL,Democrat,18.0
11848,Jolly,David,W.,,David W. Jolly,1972-10-31,M,rep,FL,Republican,13.0
11849,Clawson,Curtis,,,Curt Clawson,1959-09-28,M,rep,FL,Republican,19.0
11850,Dold,Bob,,,Robert J. Dold,1969-06-23,M,rep,IL,Republican,10.0
11851,Guinta,Frank,,,Frank C. Guinta,1970-09-26,M,rep,NH,Republican,1.0
11852,Graham,Gwen,,,Gwen Graham,1963-01-31,F,rep,FL,Democrat,2.0
11853,Ashford,Brad,,,Brad Ashford,1949-11-10,M,rep,NE,Democrat,2.0
11854,Hardy,Cresent,,,Cresent Hardy,1957-06-23,M,rep,NV,Republican,4.0
11855,Pompeo,Mike,,,Mike Pompeo,1963-12-30,M,rep,KS,Republican,4.0
11856,Becerra,Xavier,,,Xavier Becerra,1958-01-26,M,rep,CA,Democrat,34.0
11857,Sessions,Jefferson,B.,,Jeff Sessions,1946-12-24,M,sen,AL,Republican,
11858,Price,Tom,,,Tom Price,1954-10-08,M,rep,GA,Republican,6.0
11859,Mulvaney,Mick,,,Mick Mulvaney,1967-07-21,M,rep,SC,Republican,5.0
11860,Zinke,Ryan,,,Ryan K. Zinke,1961-11-01,M,rep,MT,Republican,0.0
11861,Chaffetz,Jason,,,Jason Chaffetz,1967-03-26,M,rep,UT,Republican,3.0
11862,Murphy,Tim,,,Tim Murphy,1952-09-11,M,rep,PA,Republican,18.0
11863,Conyers,John,,Jr.,"John Conyers, Jr.",1929-05-16,M,rep,MI,Democrat,13.0
11864,Franks,Trent,,,Trent Franks,1957-06-19,M,rep,AZ,Republican,8.0
11865,Franken,Alan,Stuart,,Al Franken,1951-05-21,M,sen,MN,Democrat,
11866,Strange,Luther,,,Luther Strange,1953-03-01,M,sen,AL,Republican,
11867,Tiberi,Patrick,J.,,Patrick J. Tiberi,1962-10-21,M,rep,OH,Republican,12.0
11868,Slaughter,Louise,McIntosh,,Louise McIntosh Slaughter,1929-08-14,F,rep,NY,Democrat,25.0
11869,Cochran,Thad,,,Thad Cochran,1937-12-07,M,sen,MS,Republican,
11870,Farenthold,Blake,,,Blake Farenthold,1961-12-12,M,rep,TX,Republican,27.0
11871,Meehan,Patrick,,,Patrick Meehan,1955-10-20,M,rep,PA,Republican,7.0
11872,Bridenstine,Jim,,,Jim Bridenstine,1975-06-15,M,rep,OK,Republican,1.0
11873,Dent,Charles,W.,,Charles W. Dent,1960-05-24,M,rep,PA,Republican,15.0
11874,McCain,John,S.,,John McCain,1936-08-29,M,sen,AZ,Republican,
11875,DeSantis,Ron,,,Ron DeSantis,1978-09-14,M,rep,FL,Republican,6.0
11876,Jenkins,Evan,,,Evan H. Jenkins,1960-09-12,M,rep,WV,Republican,3.0
11877,Kyl,Jon,,,Jon Kyl,1942-04-25,M,sen,AZ,Republican,
11878,Lujan Grisham,Michelle,,,Michelle Lujan Grisham,1959-10-24,F,rep,NM,Democrat,1.0
11879,Corker,Bob,,,Bob Corker,1952-08-24,M,sen,TN,Republican,
11880,Hatch,Orrin,G.,,Orrin G. Hatch,1934-03-22,M,sen,UT,Republican,
11881,McCaskill,Claire,,,Claire McCaskill,1953-07-24,F,sen,MO,Democrat,
11882,Nelson,Bill,,,Bill Nelson,1942-09-29,M,sen,FL,Democrat,
11883,Barletta,Lou,,,Lou Barletta,1956-01-28,M,rep,PA,Republican,11.0
11884,Barton,Joe,Linus,,Joe Barton,1949-09-15,M,rep,TX,Republican,6.0
11885,Black,Diane,,,Diane Black,1951-01-16,F,rep,TN,Republican,6.0
11886,Bordallo,Madeleine,Z.,,Madeleine Z. Bordallo,1933-05-31,F,rep,GU,Democrat,0.0
11887,Brady,Robert,Alan,,Robert A. Brady,1945-04-07,M,rep,PA,Democrat,1.0
11888,Capuano,Michael,E.,,Michael E. Capuano,1952-01-09,M,rep,MA,Democrat,7.0
11889,Coffman,Mike,,,Mike Coffman,1955-03-19,M,rep,CO,Republican,6.0
11890,Crowley,Joseph,,,Joseph Crowley,1962-03-16,M,rep,NY,Democrat,14.0
11891,Culberson,John,Abney,,John Abney Culberson,1956-08-24,M,rep,TX,Republican,7.0
11892,Denham,Jeff,,,Jeff Denham,1967-07-29,M,rep,CA,Republican,10.0
11893,Donnelly,Joe,,,Joe Donnelly,1955-09-28,M,sen,IN,Democrat,
11894,Duncan,John,J.,Jr.,"John J. Duncan, Jr.",1947-07-21,M,rep,TN,Republican,2.0
11895,Ellison,Keith,Maurice,,Keith Ellison,1963-08-04,M,rep,MN,Democrat,5.0
11896,Flake,Jeff,,,Jeff Flake,1962-12-31,M,sen,AZ,Republican,
11897,Frelinghuysen,Rodney,P.,,Rodney P. Frelinghuysen,1946-04-29,M,rep,NJ,Republican,11.0
11898,Goodlatte,Bob,W.,,Bob Goodlatte,1952-09-22,M,rep,VA,Republican,6.0
11899,Gowdy,Trey,,,Trey Gowdy,1964-08-22,M,rep,SC,Republican,4.0
11900,Green,Gene,Eugene,,Gene Green,1947-10-17,M,rep,TX,Democrat,29.0
11901,Gutiérrez,Luis,V.,,Luis V. Gutiérrez,1953-12-10,M,rep,IL,Democrat,4.0
11902,Harper,Gregg,,,Gregg Harper,1956-06-01,M,rep,MS,Republican,3.0
11903,Hensarling,Jeb,,,Jeb Hensarling,1957-05-29,M,rep,TX,Republican,5.0
11904,Hultgren,Randy,,,Randy Hultgren,1966-03-01,M,rep,IL,Republican,14.0
11905,Jenkins,Lynn,,,Lynn Jenkins,1963-06-10,F,rep,KS,Republican,2.0
11906,Johnson,Sam,Robert,,Sam Johnson,1930-10-11,M,rep,TX,Republican,3.0
11907,Labrador,Raúl,R.,,Raúl R. Labrador,1967-12-08,M,rep,ID,Republican,1.0
11908,Lance,Leonard,,,Leonard Lance,1952-06-25,M,rep,NJ,Republican,7.0
11909,Levin,Sander,M.,,Sander M. Levin,1931-09-06,M,rep,MI,Democrat,9.0
11910,LoBiondo,Frank,A.,,Frank A. LoBiondo,1946-05-12,M,rep,NJ,Republican,2.0
11911,Noem,Kristi,L.,,Kristi L. Noem,1971-11-30,F,rep,SD,Republican,0.0
11912,Paulsen,Erik,,,Erik Paulsen,1965-05-14,M,rep,MN,Republican,3.0
11913,Pearce,Stevan,E.,,Stevan Pearce,1947-08-24,M,rep,NM,Republican,2.0
11914,Poe,Ted,,,Ted Poe,1948-09-10,M,rep,TX,Republican,2.0
11915,Polis,Jared,,,Jared Polis,1975-05-12,M,rep,CO,Democrat,2.0
11916,Reichert,David,G.,,David G. Reichert,1950-08-29,M,rep,WA,Republican,8.0
11917,Renacci,James,B.,,James B. Renacci,1958-12-03,M,rep,OH,Republican,16.0
11918,Rohrabacher,Dana,T.,,Dana Rohrabacher,1947-06-21,M,rep,CA,Republican,48.0
11919,Rokita,Todd,,,Todd Rokita,1970-02-09,M,rep,IN,Republican,4.0
11920,Rooney,Thomas,J.,,Thomas J. Rooney,1970-11-21,M,rep,FL,Republican,17.0
11921,Ros-Lehtinen,Ileana,,,Ileana Ros-Lehtinen,1952-07-15,F,rep,FL,Republican,27.0
11922,Roskam,Peter,J.,,Peter J. Roskam,1961-09-13,M,rep,IL,Republican,6.0
11923,Ross,Dennis,A.,,Dennis A. Ross,1959-10-18,M,rep,FL,Republican,15.0
11924,Royce,Edward,R.,,Edward R. Royce,1951-10-12,M,rep,CA,Republican,39.0
11925,Ryan,Paul,D.,,Paul D. Ryan,1970-01-29,M,rep,WI,Republican,1.0
11926,Shuster,Bill,,,Bill Shuster,1961-01-10,M,rep,PA,Republican,9.0
11927,Smith,Lamar,S.,,Lamar Smith,1947-11-19,M,rep,TX,Republican,21.0
11928,Tsongas,Niki,S.,,Niki Tsongas,1946-04-26,F,rep,MA,Democrat,3.0
11929,Walz,Timothy,James,,Timothy J. Walz,1964-04-06,M,rep,MN,Democrat,1.0
11930,Yoder,Kevin,,,Kevin Yoder,1976-01-08,M,rep,KS,Republican,3.0
11931,Heller,Dean,,,Dean Heller,1960-05-10,M,sen,NV,Republican,
11932,Esty,Elizabeth,H.,,Elizabeth H. Esty,1959-08-25,F,rep,CT,Democrat,5.0
11933,Messer,Luke,,,Luke Messer,1969-02-27,M,rep,IN,Republican,6.0
11934,Delaney,John,K.,,John K. Delaney,1963-04-16,M,rep,MD,Democrat,6.0
11935,Nolan,Richard,M.,,Richard M. Nolan,1943-12-17,M,rep,MN,Democrat,8.0
11936,Pittenger,Robert,,,Robert Pittenger,1948-08-15,M,rep,NC,Republican,9.0
11937,Heitkamp,Heidi,,,Heidi Heitkamp,1955-10-30,F,sen,ND,Democrat,
11938,Rothfus,Keith,J.,,Keith J. Rothfus,1962-04-25,M,rep,PA,Republican,12.0
11939,O’Rourke,Beto,,,Beto O’Rourke,1972-09-26,M,rep,TX,Democrat,16.0
11940,Sanford,Marshall,,,Mark Sanford,1960-05-28,M,rep,SC,Republican,1.0
11941,Brat,David,Alan,,Dave Brat,1964-07-27,M,rep,VA,Republican,7.0
11942,Knight,Steve,,,Stephen Knight,1966-12-17,M,rep,CA,Republican,25.0
11943,Walters,Mimi,,,Mimi Walters,1962-05-14,F,rep,CA,Republican,45.0
11944,Curbelo,Carlos,,,Carlos Curbelo,1980-03-01,M,rep,FL,Republican,26.0
11945,Blum,Rod,,,Rod Blum,1955-04-26,M,rep,IA,Republican,1.0
11946,Young,David,,,David Young,1968-05-11,M,rep,IA,Republican,3.0
11947,Poliquin,Bruce,,,Bruce Poliquin,1953-11-01,M,rep,ME,Republican,2.0
11948,Bishop,Mike,,,Mike Bishop,1967-03-18,M,rep,MI,Republican,8.0
11949,Trott,Dave,,,David A. Trott,1960-10-16,M,rep,MI,Republican,11.0
11950,MacArthur,Tom,,,Thomas MacArthur,1960-10-16,M,rep,NJ,Republican,3.0
11951,Russell,Steve,,,Steve Russell,1963-05-25,M,rep,OK,Republican,5.0
11952,Costello,Ryan,,,Ryan A. Costello,1976-09-07,M,rep,PA,Republican,6.0
11953,Love,Mia,,,Mia B. Love,1975-12-06,F,rep,UT,Republican,4.0
11954,Comstock,Barbara,,,Barbara Comstock,1959-06-30,F,rep,VA,Republican,10.0
11955,Donovan,Daniel,M.,Jr.,"Daniel M. Donovan, Jr.",1956-11-06,M,rep,NY,Republican,11.0
11956,Hanabusa,Colleen,W.,,Colleen Hanabusa,1951-05-04,F,rep,HI,Democrat,1.0
11957,Shea-Porter,Carol,,,Carol Shea-Porter,1952-12-02,F,rep,NH,Democrat,1.0
11958,Lewis,Jason,,,Jason Lewis,1955-09-23,M,rep,MN,Republican,2.0
11959,Kihuen,Ruben,,,Ruben J. Kihuen,1980-04-25,M,rep,NV,Democrat,4.0
11960,Faso,John,,,John J. Faso,1952-08-25,M,rep,NY,Republican,19.0
11961,Taylor,Scott,,,Scott Taylor,1979-06-27,M,rep,VA,Republican,2.0
11962,Garrett,Thomas,,,"Thomas A. Garrett, Jr.",1972-03-27,M,rep,VA,Republican,5.0
11963,Handel,Karen,,,Karen C. Handel,1962-04-18,F,rep,GA,Republican,6.0
11964,Jones,Brenda,B.,,Brenda Jones,1959-10-24,F,rep,MI,Democrat,13.0
11965,Marino,Tom,,,Tom Marino,1952-08-15,M,rep,PA,Republican,12.0
11966,Jones,Walter,B.,Jr.,Walter B. Jones,1943-02-10,M,rep,NC,Republican,3.0
11967,Duffy,Sean,P.,,Sean P. Duffy,1971-10-03,M,rep,WI,Republican,7.0
11968,Collins,Chris,,,Chris Collins,1950-05-20,M,rep,NY,Republican,27.0
11969,Cummings,Elijah,E.,,Elijah E. Cummings,1951-01-18,M,rep,MD,Democrat,7.0
11970,Hill,Katie,,,Katie Hill,1987-08-25,F,rep,CA,Democrat,25.0
11971,Isakson,John,H.,,Johnny Isakson,1944-12-28,M,sen,GA,Republican,
11972,Hunter,Duncan,D.,,Duncan Hunter,1976-12-07,M,rep,CA,Republican,50.0
11973,Meadows,Mark,,,Mark Meadows,1959-07-28,M,rep,NC,Republican,11.0
11974,Ratcliffe,John,,,John Ratcliffe,1965-10-20,M,rep,TX,Republican,4.0
11975,Lewis,John,R.,,John Lewis,1940-02-21,M,rep,GA,Democrat,5.0
11976,Graves,Tom,,,Tom Graves,1970-02-03,M,rep,GA,Republican,14.0
11977,McSally,Martha,,,Martha McSally,1966-03-22,F,sen,AZ,Republican,
11978,Cook,Paul,,,Paul Cook,1943-03-03,M,rep,CA,Republican,8.0
11979,Alexander,Lamar,,,Lamar Alexander,1940-07-03,M,sen,TN,Republican,
11980,Enzi,Michael,B.,,Michael B. Enzi,1944-02-01,M,sen,WY,Republican,
11981,Roberts,Pat,,,Pat Roberts,1936-04-20,M,sen,KS,Republican,
11982,Udall,Tom,S.,,Tom Udall,1948-05-18,M,sen,NM,Democrat,
11983,Amash,Justin,,,Justin Amash,1980-04-18,M,rep,MI,Libertarian,3.0
11984,Bishop,Rob,,,Rob Bishop,1951-07-13,M,rep,UT,Republican,1.0
11985,Clay,Wm.,Lacy,Jr.,Wm. Lacy Clay,1956-07-27,M,rep,MO,Democrat,1.0
11986,Conaway,K.,Michael,,K. Michael Conaway,1948-06-11,M,rep,TX,Republican,11.0
11987,Davis,Susan,A.,,Susan A. Davis,1944-04-13,F,rep,CA,Democrat,53.0
11988,Engel,Eliot,L.,,Eliot L. Engel,1947-02-18,M,rep,NY,Democrat,16.0
11989,Flores,Bill,,,Bill Flores,1954-02-25,M,rep,TX,Republican,17.0
11990,Gardner,Cory,,,Cory Gardner,1974-08-22,M,sen,CO,Republican,
11991,King,Peter,T.,,Peter T. King,1944-04-05,M,rep,NY,Republican,2.0
11992,King,Steve,A.,,Steve King,1949-05-28,M,rep,IA,Republican,4.0
11993,Lipinski,Daniel,William,,Daniel Lipinski,1966-07-15,M,rep,IL,Democrat,3.0
11994,Loebsack,David,,,David Loebsack,1952-12-23,M,rep,IA,Democrat,2.0
11995,Lowey,Nita,M.,,Nita M. Lowey,1937-07-05,F,rep,NY,Democrat,17.0
11996,Marchant,Kenny,Ewell,,Kenny Marchant,1951-02-23,M,rep,TX,Republican,24.0
11997,Olson,Pete,,,Pete Olson,1962-12-09,M,rep,TX,Republican,22.0
11998,Peterson,Collin,Clark,,Collin C. Peterson,1944-06-29,M,rep,MN,Democrat,7.0
11999,Roby,Martha,,,Martha Roby,1976-07-27,F,rep,AL,Republican,2.0
12000,Roe,David,P.,,David P. Roe,1945-07-21,M,rep,TN,Republican,1.0
12001,Sensenbrenner,F.,James,Jr.,"F. James Sensenbrenner, Jr.",1943-06-14,M,rep,WI,Republican,5.0
12002,Serrano,José,E.,,José E. Serrano,1943-10-24,M,rep,NY,Democrat,15.0
12003,Shimkus,John,M.,,John Shimkus,1958-02-21,M,rep,IL,Republican,15.0
12004,Thornberry,Mac,M.,,Mac Thornberry,1958-07-15,M,rep,TX,Republican,13.0
12005,Tipton,Scott,R.,,Scott R. Tipton,1956-11-09,M,rep,CO,Republican,3.0
12006,Visclosky,Peter,J.,,Peter J. Visclosky,1949-08-13,M,rep,IN,Democrat,1.0
12007,Walden,Greg,P.,,Greg Walden,1957-01-10,M,rep,OR,Republican,2.0
12008,Woodall,Rob,,,Rob Woodall,1970-02-11,M,rep,GA,Republican,7.0
12009,Yoho,Ted,S.,,Ted S. Yoho,1955-04-13,M,rep,FL,Republican,3.0
12010,Collins,Doug,,,Doug Collins,1966-08-16,M,rep,GA,Republican,9.0
12011,Gabbard,Tulsi,,,Tulsi Gabbard,1981-04-12,F,rep,HI,Democrat,2.0
12012,Brooks,Susan,W.,,Susan W. Brooks,1960-08-25,F,rep,IN,Republican,5.0
12013,Kennedy,Joseph,P.,III,Joseph P. Kennedy III,1980-10-04,M,rep,MA,Democrat,4.0
12014,Holding,George,,,George Holding,1968-04-17,M,rep,NC,Republican,2.0
12015,Heck,Denny,,,Denny Heck,1952-07-29,M,rep,WA,Democrat,10.0
12016,Byrne,Bradley,,,Bradley Byrne,1955-02-16,M,rep,AL,Republican,1.0
12017,Abraham,Ralph,,,Ralph Lee Abraham,1954-09-16,M,rep,LA,Republican,5.0
12018,Hurd,Will,,,Will Hurd,1977-08-19,M,rep,TX,Republican,23.0
12019,Perdue,David,,,David Perdue,1949-12-10,M,sen,GA,Republican,
12020,Walker,Mark,,,Mark Walker,1969-05-20,M,rep,NC,Republican,6.0
12021,Rooney,Francis,,,Francis Rooney,1953-12-04,M,rep,FL,Republican,19.0
12022,Mitchell,Paul,,,Paul Mitchell,1961-05-08,M,rep,MI,Independent,10.0
12023,Gianforte,Greg,,,Greg Gianforte,1961-04-17,M,rep,MT,Republican,0.0
12024,Jones,Doug,,,Doug Jones,1954-05-04,M,sen,AL,Democrat,
12025,Cox,TJ,,,TJ Cox,1963-07-18,M,rep,CA,Democrat,21.0
12026,Cisneros,Gilbert,Ray,,"Gilbert Ray Cisneros, Jr.",1971-02-12,M,rep,CA,Democrat,39.0
12027,Rouda,Harley,,,Harley Rouda,1961-12-10,M,rep,CA,Democrat,48.0
12028,Spano,Ross,,,Ross Spano,1966-07-16,M,rep,FL,Republican,15.0
12029,Mucarsel-Powell,Debbie,,,Debbie Mucarsel-Powell,1971-01-18,F,rep,FL,Democrat,26.0
12030,Shalala,Donna,E.,,Donna E. Shalala,1941-02-14,F,rep,FL,Democrat,27.0
12031,Finkenauer,Abby,,,Abby Finkenauer,1988-12-27,F,rep,IA,Democrat,1.0
12032,Watkins,Steven,C.,,Steve Watkins,1976-09-18,M,rep,KS,Republican,2.0
12033,Torres Small,Xochitl,,,Xochitl Torres Small,1984-11-15,F,rep,NM,Democrat,2.0
12034,Rose,Max,,,Max Rose,1986-11-28,M,rep,NY,Democrat,11.0
12035,Brindisi,Anthony,,,Anthony Brindisi,1978-11-22,M,rep,NY,Democrat,22.0
12036,Horn,Kendra,S.,,Kendra S. Horn,1976-06-09,F,rep,OK,Democrat,5.0
12037,Cunningham,Joe,,,Joe Cunningham,1982-05-26,M,rep,SC,Democrat,1.0
12038,McAdams,Ben,,,Ben McAdams,1974-12-05,M,rep,UT,Democrat,4.0
12039,Riggleman,Denver,,,Denver Riggleman,1970-03-01,M,rep,VA,Republican,5.0
12040,Hall,Kwanza,,,Kwanza Hall,1971-05-01,M,rep,GA,Democrat,5.0
12041,Richmond,Cedric,L.,,Cedric L. Richmond,1973-09-13,M,rep,LA,Democrat,2.0
12042,Harris,Kamala,,,Kamala D. Harris,1964-10-20,F,sen,CA,Democrat,
12043,Loeffler,Kelly,,,Kelly Loeffler,1970-11-27,F,sen,GA,Republican,
12044,Wright,Ron,,,Ron Wright,1953-04-08,M,rep,TX,Republican,6.0
12045,Fudge,Marcia,L.,,Marcia L. Fudge,1952-10-29,F,rep,OH,Democrat,11.0
12046,Haaland,Debra,A.,,Debra A. Haaland,1960-12-02,F,rep,NM,Democrat,1.0
12047,Hastings,Alcee,L.,,Alcee L. Hastings,1936-09-05,M,rep,FL,Democrat,20.0
12048,Stivers,Steve,,,Steve Stivers,1965-03-24,M,rep,OH,Republican,15.0
12049,Nunes,Devin,G.,,Devin Nunes,1973-10-01,M,rep,CA,Republican,22.0
12050,Hagedorn,Jim,,,Jim Hagedorn,1962-08-04,M,rep,MN,Republican,1.0
12051,Young,Don,E.,,Don Young,1933-06-09,M,rep,AK,Republican,0.0
12052,Fortenberry,Jeff,Lane,,Jeff Fortenberry,1960-12-27,M,rep,NE,Republican,1.0
12053,Vela,Filemon,,,Filemon Vela,1963-02-13,M,rep,TX,Democrat,34.0
12054,Reed,Tom,W.,,Tom Reed,1971-11-18,M,rep,NY,Republican,23.0
12055,Delgado,Antonio,,,Antonio Delgado,1977-01-19,M,rep,NY,Democrat,19.0
